host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,host_years_active,days_since_last_review,price_per_person,availability_rate_30,availability_rate_365,people_per_bedroom,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_heating,has_washer,has_dryer,has_free_parking,has_gym,has_pool,has_hot_tub,has_breakfast,has_laptop_friendly,has_tv,has_cable_tv,has_internet,has_wireless_internet,has_essentials,has_shampoo,has_hair_dryer,has_iron,has_hangers,has_self_check_in,has_keypad,has_lockbox,has_private_entrance,has_dedicated_workspace,tech_amenities_count,comfort_amenities_count,convenience_amenities_count,luxury_amenities_count,name_length,name_word_count,name_luxury_score,name_location_score,name_mentions_apartment,name_mentions_house,name_mentions_studio,name_mentions_loft,name_mentions_room,name_comfort_score,name_mentions_private,name_mentions_entire,name_view_score,desc_length,desc_word_count,desc_sentence_count,avg_word_length,desc_char_diversity,desc_readability,desc_sentiment_score,desc_emotional_score,desc_location_mentions,desc_transport_mentions,desc_experience_score,desc_facility_mentions,desc_business_score,desc_safety_mentions,desc_cleanliness_score,desc_urgency_score,desc_capitals_ratio,desc_exclamation_count,desc_luxury_themes_score,desc_location_themes_score,desc_comfort_themes_score,desc_space_themes_score,desc_amenity_themes_score,desc_experience_themes_score,text_intelligence_score,text_appeal_percentile,host_response_time_encoded,property_type_Boat,property_type_Camper/RV,property_type_Campsite,property_type_Casa particular,property_type_Dome,property_type_Entire bungalow,property_type_Entire cabin,property_type_Entire chalet,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Entire villa,property_type_Farm stay,property_type_Houseboat,property_type_Hut,property_type_Private room,property_type_Private room in barn,property_type_Private room in bed and breakfast,property_type_Private room in bungalow,property_type_Private room in casa particular,property_type_Private room in condo,property_type_Private room in cottage,property_type_Private room in farm stay,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in serviced apartment,property_type_Private room in shipping container,property_type_Private room in tent,property_type_Private room in tiny home,property_type_Private room in townhouse,property_type_Religious building,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in condo,property_type_Shared room in home,property_type_Shared room in rental unit,property_type_Shared room in serviced apartment,property_type_Shared room in townhouse,property_type_Shepherd’s hut,property_type_Shipping container,property_type_Tent,property_type_Tiny home,property_type_Treehouse,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_cleansed_Ardwick,neighbourhood_cleansed_Baguley,neighbourhood_cleansed_Bolton District,neighbourhood_cleansed_Bradford,neighbourhood_cleansed_Brooklands,neighbourhood_cleansed_Burnage,neighbourhood_cleansed_Bury District,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Cheetham,neighbourhood_cleansed_Chorlton,neighbourhood_cleansed_Chorlton Park,neighbourhood_cleansed_City Centre,neighbourhood_cleansed_Crumpsall,neighbourhood_cleansed_Didsbury East,neighbourhood_cleansed_Didsbury West,neighbourhood_cleansed_Fallowfield,neighbourhood_cleansed_Gorton North,neighbourhood_cleansed_Gorton South,neighbourhood_cleansed_Harpurhey,neighbourhood_cleansed_Higher Blackley,neighbourhood_cleansed_Hulme,neighbourhood_cleansed_Levenshulme,neighbourhood_cleansed_Longsight,neighbourhood_cleansed_Miles Platting and Newton Heath,neighbourhood_cleansed_Moss Side,neighbourhood_cleansed_Moston,neighbourhood_cleansed_Northenden,neighbourhood_cleansed_Old Moat,neighbourhood_cleansed_Oldham District,neighbourhood_cleansed_Rochdale District,neighbourhood_cleansed_Rusholme,neighbourhood_cleansed_Salford District,neighbourhood_cleansed_Sharston,neighbourhood_cleansed_Stockport District,neighbourhood_cleansed_Tameside District,neighbourhood_cleansed_Trafford District,neighbourhood_cleansed_Whalley Range,neighbourhood_cleansed_Wigan District,neighbourhood_cleansed_Withington,neighbourhood_cleansed_Woodhouse Park,neighbourhood_group_cleansed_Bury,neighbourhood_group_cleansed_Manchester,neighbourhood_group_cleansed_Oldham,neighbourhood_group_cleansed_Rochdale,neighbourhood_group_cleansed_Salford,neighbourhood_group_cleansed_Stockport,neighbourhood_group_cleansed_Tameside,neighbourhood_group_cleansed_Trafford,neighbourhood_group_cleansed_Wigan,text_appeal_category_High,text_appeal_category_Low,text_appeal_category_Medium,text_appeal_category_Premium
80.0,39.0,0,1.0,1,1,53.47604,-2.25795,2,1.0,1.0,0.0,108.0,10,5.0,5.0,4.9,5.0,5.0,5.0,4.9,0,1,1,0,0,0.08377548,3581.0,9.804244,23.0,54.0,0.23333333,0.024657534,2.0,10,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,4,0,30,5,0,0,1,0,0,0,0,1,0,0,0,468,71,5,5.6056337,0.06837607,0.0,0.4225352,0,1,0,1,4,0,0,0,0,0.017094018,0,0,0,1,2,2,0,8.845071,24.583975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100.0,95.0,0,13.0,1,1,53.47296,-2.26897,3,1.0,1.0,2.0,88.0,1,5.0,5.0,4.0,4.0,5.0,5.0,5.0,1,11,11,0,0,0.075566754,397.0,1.0869268,64.0,29.333334,0.8333333,0.8767123,3.0,36,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,2,3,3,1,31,3,0,1,1,0,0,0,0,0,0,0,1,492,79,4,5.227848,0.067073174,0.0,0.25316456,1,2,3,3,3,1,0,0,0,0.016260162,0,1,2,0,1,2,1,13.206329,80.128654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
100.0,100.0,0,2.0,1,1,53.52638,-2.4325702,5,1.0,3.0,3.0,68.0,31,4.61,4.84,4.81,4.9,4.81,4.68,4.65,1,2,2,0,0,0.30471823,3052.0,8.355921,36.0,13.6,0.53333336,0.17534247,1.6666666,34,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,3,0,34,5,0,0,0,1,0,0,0,0,0,0,0,345,59,8,4.8474574,0.08405797,10.495392,0.0,0,0,0,2,2,1,0,0,0,0.052173913,0,0,1,1,0,2,0,8.6,21.661306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100.0,87.0,1,2.0,1,0,53.44003,-2.28844,5,1.0,3.0,3.0,98.0,20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.16773833,3577.0,9.793292,11.0,19.6,0.46666667,0.59452057,1.6666666,46,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,2,2,3,0,13,2,0,0,0,0,0,0,0,0,0,0,0,516,89,6,4.775281,0.062015504,4.146414,0.11235955,1,2,1,0,0,0,0,0,0,0.029069768,0,0,1,1,0,0,0,8.424719,19.549713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1,1.0,1,1,53.47026,-2.28274,2,1.0,1.0,0.0,69.0,76,4.72,4.8,4.54,4.8,4.95,4.83,4.75,1,1,1,0,0,5.906736,386.0,1.0568104,16.0,34.5,0.4,0.33424658,2.0,45,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,2,4,4,2,36,6,0,0,1,0,0,0,0,0,0,0,0,443,69,3,5.4347825,0.08352145,0.0,0.5797101,1,0,1,1,0,1,0,0,0,0.027088037,2,0,1,1,0,0,1,14.35942,90.94532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99.0,100.0,1,9.0,1,1,53.46987,-2.27462,4,1.0,2.0,3.0,99.0,51,4.76,4.84,4.65,4.98,4.94,4.8,4.69,1,6,6,0,0,1.9342605,791.0,2.1656399,4.0,24.75,0.33333334,0.7671233,2.0,50,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,2,3,4,1,48,6,0,0,0,0,0,0,0,0,0,0,1,466,75,4,5.2266665,0.06223176,0.0,0.4,1,2,1,2,0,1,0,0,0,0.025751073,2,0,2,1,0,0,1,13.1,78.72326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
97.0,100.0,0,516.0,1,1,53.4798,-2.2669,4,1.0,1.0,2.0,45.0,34,4.79,4.94,4.88,4.65,4.82,4.71,4.76,1,95,95,0,0,0.25049117,4072.0,11.148528,14.0,11.25,0.53333336,0.6246575,4.0,29,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,2,4,3,1,45,7,0,0,1,0,0,0,0,2,0,0,0,399,66,3,5.060606,0.0726817,0.0,0.6060606,0,0,0,2,1,0,0,1,0,0.012531328,0,1,2,1,2,1,0,14.612122,92.46259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100.0,77.0,0,2.0,1,1,53.47163,-2.26792,4,2.0,2.0,2.0,96.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,2,0,0,0.04524887,663.0,1.8151951,158.0,24.0,0.6,0.44383562,2.0,56,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,2,4,5,1,50,9,0,1,0,0,0,0,0,0,0,0,0,572,73,1,6.849315,0.05944056,0.0,0.1369863,0,1,0,1,1,2,0,2,0,0.6870629,5,0,1,0,0,1,0,13.673972,85.120964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100.0,100.0,0,1.0,1,1,53.47234,-2.28908,4,2.0,2.0,2.0,156.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,0.15584415,385.0,1.0540725,345.0,39.0,0.46666667,0.4849315,2.0,15,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,31,3,1,0,1,0,0,0,0,0,0,0,0,503,76,5,5.631579,0.07355865,0.0,-0.13157895,0,1,0,2,2,0,1,0,0,0.05168986,0,1,1,0,1,0,0,9.936842,36.3166,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100.0,99.0,1,84.0,1,1,53.484062,-2.2374465,2,1.0,1.0,1.0,70.0,40,4.83,4.93,4.88,4.88,4.88,4.83,4.83,1,60,60,0,0,0.3265306,3675.0,10.061602,11.0,35.0,0.43333334,0.70958906,2.0,48,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,4,4,1,48,7,0,0,1,0,0,0,0,0,0,0,0,427,72,1,4.9444447,0.08430913,0.0,0.2777778,3,1,0,1,2,1,0,0,0,0.044496488,0,1,2,0,0,1,2,14.355556,90.88239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
97.0,98.0,0,14.0,1,1,53.48666,-2.2652621,2,1.0,0.0,1.0,86.0,42,4.38,4.24,4.45,4.38,4.33,4.5,4.31,1,10,10,0,0,3.2727273,385.0,1.0540725,59.0,43.0,1.0,0.7890411,2.0,21,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,3,1,24,4,0,0,0,0,1,0,0,0,0,0,0,476,79,6,5.037975,0.073529415,1.3933017,0.0,0,2,0,0,3,0,0,0,0,0.039915968,0,0,0,0,0,4,0,8.0,15.829954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97.0,98.0,0,14.0,1,1,53.48725,-2.26487,2,1.0,0.0,1.0,92.0,29,4.38,4.55,4.41,4.24,4.38,4.38,4.31,1,10,10,0,0,2.2597404,385.0,1.0540725,25.0,46.0,1.0,0.7890411,2.0,19,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,3,1,28,5,0,0,0,0,1,0,0,0,0,0,1,476,79,6,5.037975,0.073529415,1.3933017,0.0,0,2,0,0,3,0,0,0,0,0.039915968,0,0,0,0,0,4,0,8.3,18.556845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97.0,98.0,0,14.0,1,1,53.487,-2.26561,2,1.0,1.0,1.0,95.0,3,4.67,4.67,5.0,4.67,4.33,4.67,4.33,0,10,10,0,0,0.23376623,385.0,1.0540725,169.0,47.5,1.0,0.7890411,2.0,20,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,3,1,30,5,0,0,1,0,0,0,0,0,0,0,0,476,79,6,5.037975,0.073529415,1.3933017,0.0,0,2,0,0,3,0,0,0,0,0.039915968,0,0,0,0,0,4,0,8.0,15.829954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
97.0,98.0,0,14.0,1,1,53.48758,-2.26437,2,1.0,1.0,1.0,97.0,24,4.29,4.42,4.38,4.5,4.79,4.63,4.21,1,10,10,0,0,1.8701298,385.0,1.0540725,19.0,48.5,1.0,0.78356165,2.0,21,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,3,1,43,7,0,0,1,0,0,0,0,0,0,0,1,476,79,6,5.037975,0.073529415,1.3933017,0.0,0,2,0,0,3,0,0,0,0,0.039915968,0,0,0,0,0,4,0,8.3,18.556845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100.0,99.0,0,10.0,1,1,53.477894,-2.208137,5,2.0,3.0,3.0,108.0,17,4.59,4.94,4.41,4.65,4.82,4.88,4.65,0,3,3,0,0,0.16335683,3122.0,8.54757,85.0,21.6,0.9,0.63013697,1.6666666,42,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,2,4,4,0,45,7,0,1,0,0,0,0,0,0,0,0,0,384,70,4,4.5,0.072916664,6.0975,0.2857143,1,1,1,0,2,1,0,0,0,0.033854168,0,0,1,0,0,1,1,10.571428,44.483288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,80.0,1,1.0,1,0,53.45782,-2.25062,4,1.0,2.0,3.0,130.0,14,4.79,4.57,5.0,4.93,4.93,4.5,4.71,0,1,1,0,0,1.0909091,385.0,1.0540725,198.0,32.5,0.0,0.115068495,2.0,9,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,29,4,0,0,1,0,0,0,0,0,0,0,0,164,23,1,6.173913,0.19512194,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0060975607,0,0,0,1,1,0,0,6.2,4.873444,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100.0,97.0,1,2.0,1,1,53.5358,-2.00693,2,1.0,1.0,2.0,68.0,28,4.93,4.93,4.96,4.93,4.93,4.93,4.89,0,2,2,0,0,0.8759124,959.0,2.625599,15.0,34.0,0.76666665,0.830137,2.0,49,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,2,4,4,1,40,6,0,0,0,0,0,0,0,0,0,0,0,259,45,2,4.7777777,0.12355212,0.0,0.6666667,1,0,0,2,1,0,0,0,0,0.011583012,1,0,2,2,0,0,0,14.533334,92.06405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100.0,99.0,0,75.0,1,1,53.471687,-2.2879913,6,2.0,2.0,2.0,89.0,17,4.71,4.71,4.47,4.35,4.76,4.82,4.71,1,42,42,0,0,0.8018868,636.0,1.741273,23.0,14.833333,0.73333335,0.66027397,3.0,59,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,4,4,2,50,7,0,0,1,0,0,0,0,1,0,0,1,545,88,2,5.2045455,0.06788991,0.0,0.5681818,3,2,1,1,2,1,0,1,0,0.08990826,0,0,1,0,2,0,3,16.836363,99.27283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100.0,99.0,1,35.0,1,1,53.40988,-2.22925,4,1.0,2.0,2.0,81.0,53,4.83,4.83,4.75,4.96,4.98,4.98,4.77,0,3,3,0,0,0.39298072,4046.0,11.077344,2.0,20.25,0.6666667,0.71780825,2.0,30,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,44,7,0,0,0,0,0,0,0,0,0,0,0,86,16,1,4.4375,0.25581396,8.6775,0.625,1,1,0,0,1,0,0,0,0,0.023255814,0,0,0,0,0,0,1,8.85,24.63991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33.0,24.0,0,1.0,1,1,53.50527,-2.53848,2,1.5,1.0,2.0,22.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.119760476,501.0,1.3716632,277.0,7.5,0.5,0.44383562,2.0,54,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,2,5,5,2,31,5,0,0,0,0,0,0,0,1,0,0,0,499,83,4,5.0120482,0.06613226,0.0,0.60240966,0,1,0,3,3,0,0,0,1,0.022044089,0,0,0,4,0,2,0,18.40482,99.91609,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
100.0,99.0,0,5.0,1,1,53.44142,-2.2192936,5,2.0,2.0,3.0,101.0,18,4.67,4.78,4.61,4.78,4.94,4.89,4.61,1,5,5,0,0,0.8955224,603.0,1.650924,2.0,20.2,1.0,0.739726,2.5,39,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,2,4,5,0,47,8,0,1,1,0,0,0,0,1,0,0,0,570,92,2,5.2065215,0.078947365,0.0,0.4347826,1,1,1,2,1,2,0,1,0,0.07368421,2,0,1,0,3,1,1,14.069565,88.81975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
100.0,60.0,0,2.0,1,1,53.47671,-2.23893,2,1.0,1.0,1.0,56.0,33,4.94,4.97,4.94,4.94,5.0,4.97,4.94,0,2,1,1,0,0.24768576,3997.0,10.94319,16.0,28.0,0.13333334,0.02739726,2.0,22,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,49,7,0,0,0,1,0,0,1,0,0,0,0,495,87,6,4.7011495,0.07474747,5.739052,0.0,0,0,0,1,2,0,0,0,0,0.024242423,0,0,2,0,0,1,0,6.0,4.1532655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
